;precipitacao_sum;internacoes;temp_orvalho_median;p_valor
precipitacao_sum;1.0;0.13839768693520565;0.3571808217091431;0.12375421550399787
internacoes;0.13839768693520565;1.0;-0.13635359903918584;
temp_orvalho_median;0.3571808217091431;-0.13635359903918584;1.0;0.12945484394492168
